country,year,district,party,dy,dpy,magnitude,logM,name,female,prerank,rankpost,rankdif,pvotes_perc,dvotes_perc,topTier,incumbent,fcopartisan_p,female_perc,distTop,topTierInd,rankdif_mag,roomUPmag
ecu,2002,canar,PSC,canar-2002,canar-PSC-2002,3,1.098612289,HIEDRA CALDERON DELIA MARIA SOLEDAD                                                                 ,1,3,3,0,28.11721892,4.712680578,0,0,0.333333333,0.333333333,0.111111111,0,0,0.666666667
ecu,2002,canar,MPD/PS-FA,canar-2002,canar-MPD/PS-FA-2002,3,1.098612289,CARDENAS ESPINOZA JUAN JORGE                                                                        ,0,2,2,0,33.537427,6.084109149,0,0,0.333333333,0.333333333,0.111111111,0,0,0.333333333
ecu,2002,canar,PSC,canar-2002,canar-PSC-2002,3,1.098612289,ORDONEZ GARATE GALO ARTURO                                                                          ,0,1,1,0,38.82398008,6.507223114,0,0,0.333333333,0.333333333,0.111111111,0,0,0
ecu,2002,canar,ID,canar-2002,canar-ID-2002,3,1.098612289,HEREDIA JIMENEZ JUAN JOSE                                                                           ,0,3,3,0,26.09190644,3.237239165,0,0,0.333333333,0.333333333,0.111111111,0,0,0.666666667
ecu,2002,canar,MPS,canar-2002,canar-MPS-2002,3,1.098612289,RODRIGUEZ ROMERO POLIVIO OSWALDO                                                                    ,0,3,3,0,24.02167369,0.768539326,0,0,0.333333333,0.333333333,0.111111111,0,0,0.666666667
ecu,2002,canar,MPS,canar-2002,canar-MPS-2002,3,1.098612289,TORRES ORTIZ YAMILET DE LOURDES                                                                     ,1,2,2,0,29.27955047,0.936757624,0,0,0.333333333,0.333333333,0.111111111,0,0,0.333333333
ecu,2002,canar,MPS,canar-2002,canar-MPS-2002,3,1.098612289,ROMERO FLORES FABIAN ORLANDO                                                                        ,0,1,1,0,46.69877584,1.494060995,0,0,0.333333333,0.333333333,0.111111111,0,0,0
ecu,2002,canar,PRE,canar-2002,canar-PRE-2002,3,1.098612289,VINTIMILLA ORTEGA MANUEL IGNACIO                                                                    ,0,2,2,0,25.7159654,3.931942215,1,0,0.333333333,0.333333333,0.111111111,0,0,0.333333333
ecu,2002,canar,MPD/PS-FA,canar-2002,canar-MPD/PS-FA-2002,3,1.098612289,FERNANDEZ BRAHONA GRACIELA ROCIO                                                                    ,1,3,3,0,24.65050434,4.471910112,0,0,0.333333333,0.333333333,0.111111111,0,0,0.666666667
ecu,2002,canar,MUPP,canar-2002,canar-MUPP-2002,3,1.098612289,CASTRO CASTRO HERDULFO REDENTOR                                                                     ,0,3,2,-1,32.19812716,4.194542536,0,0,0.333333333,0.333333333,0.111111111,0,-0.333333333,0.666666667
ecu,2002,canar,PRE,canar-2002,canar-PRE-2002,3,1.098612289,RIVAS SACOTO MARIA AUGUSTA                                                                          ,1,1,1,0,49.92441421,7.633386838,1,0,0.333333333,0.333333333,0.111111111,1,0,0
ecu,2002,canar,PL,canar-2002,canar-PL-2002,3,1.098612289,BURGASI HERRERA SUSANA DEL CARMEN                                                                   ,1,2,3,1,16.50539121,0.383306581,0,0,0.333333333,0.333333333,0.111111111,0,0.333333333,0.333333333
ecu,2002,canar,PRIAN,canar-2002,canar-PRIAN-2002,3,1.098612289,CABRERA YUMBLA NAPOLEON                                                                             ,0,1,1,0,44.62441616,6.68635634,0,0,0.333333333,0.333333333,0.111111111,0,0,0
ecu,2002,canar,MUPP,canar-2002,canar-MUPP-2002,3,1.098612289,SACOTO LOPEZ BLANCA SOLEDAD                                                                         ,1,2,3,1,31.9862001,4.166934189,0,0,0.333333333,0.333333333,0.111111111,0,0.333333333,0.333333333
ecu,2002,canar,ID,canar-2002,canar-ID-2002,3,1.098612289,ABAD VELEZ RUTH ADJALI                                                                              ,1,2,2,0,31.35479197,3.890208668,0,0,0.333333333,0.333333333,0.111111111,0,0,0.333333333
ecu,2002,canar,MUPP,canar-2002,canar-MUPP-2002,3,1.098612289,DUCHI ZARUMA MANUEL JESUS                                                                           ,0,1,1,0,35.81567275,4.665810594,0,0,0.333333333,0.333333333,0.111111111,0,0,0
ecu,2002,canar,MIAJ,canar-2002,canar-MIAJ-2002,3,1.098612289,GUAMAN GUAMAN MARIA ADELA                                                                           ,1,2,2,0,32.7966805,1.268699839,0,0,0.333333333,0.333333333,0.111111111,0,0,0.333333333
ecu,2002,canar,PSC,canar-2002,canar-PSC-2002,3,1.098612289,ANDRADE CANTOS JORGE ROMEO                                                                          ,0,2,2,0,33.058801,5.540930979,0,0,0.333333333,0.333333333,0.111111111,0,0,0.333333333
ecu,2002,canar,ID,canar-2002,canar-ID-2002,3,1.098612289,ARGUDO PESANTEZ JHON MILTON                                                                         ,0,1,1,0,42.55330159,5.279614767,0,1,0.333333333,0.333333333,0.111111111,0,0,0
ecu,2002,canar,PRIAN,canar-2002,canar-PRIAN-2002,3,1.098612289,CRESPO VAZQUES MANUEL PATRICIO                                                                      ,0,2,2,0,28.50837726,4.271589085,0,0,0.333333333,0.333333333,0.111111111,0,0,0.333333333
ecu,2002,canar,PL,canar-2002,canar-PL-2002,3,1.098612289,ROBLES LOPEZ MARCO DECIDERIO                                                                        ,0,1,1,0,62.92507603,1.461316212,0,0,0.333333333,0.333333333,0.111111111,0,0,0
ecu,2002,canar,MPD/PS-FA,canar-2002,canar-MPD/PS-FA-2002,3,1.098612289,SERRANO  SEGUNDO IGNACIO                                                                            ,0,1,1,0,41.81206866,7.585232745,0,0,0.333333333,0.333333333,0.111111111,0,0,0
ecu,2002,canar,PRE,canar-2002,canar-PRE-2002,3,1.098612289,RUGEL SARCO OMAR RICARDO                                                                            ,0,3,3,0,24.35962039,3.724558587,1,0,0.333333333,0.333333333,0.111111111,0,0,0.666666667
ecu,2002,canar,MIAJ,canar-2002,canar-MIAJ-2002,3,1.098612289,LEON MARQUINA RAFAEL MARIA                                                                          ,0,3,3,0,24.73029046,0.956661316,0,0,0.333333333,0.333333333,0.111111111,0,0,0.666666667
ecu,2002,canar,PRIAN,canar-2002,canar-PRIAN-2002,3,1.098612289,GUAMAN HURTADO LINDA PATRICIA                                                                       ,1,3,3,0,26.86720658,4.025682183,0,0,0.333333333,0.333333333,0.111111111,0,0,0.666666667
ecu,2002,canar,PL,canar-2002,canar-PL-2002,3,1.098612289,ALVAREZ SILVIO OSWALDO                                                                              ,0,3,2,-1,20.56953276,0.477688604,0,0,0.333333333,0.333333333,0.111111111,0,-0.333333333,0.666666667
ecu,2002,canar,MIAJ,canar-2002,canar-MIAJ-2002,3,1.098612289,ZARUMA QUISPILEMA LUIS BOLIVAR                                                                      ,0,1,1,0,42.47302905,1.643017657,0,0,0.333333333,0.333333333,0.111111111,0,0,0
ecu,2002,carchi,PL,carchi-2002,carchi-PL-2002,3,1.098612289,REVELO QUILISMAL LUIS GERARDO                                                                       ,0,3,3,0,21.49362477,0.374565124,1,0,0.666666667,0.388888889,0.083333333,0,0,0.666666667
ecu,2002,carchi,PRIAN,carchi-2002,carchi-PRIAN-2002,3,1.098612289,TOBAR BURBANO SERGIO HUMBERTO                                                                       ,0,2,2,0,30.11278706,4.220523629,0,0,0.333333333,0.388888889,0.083333333,0,0,0.333333333
ecu,2002,carchi,PLRE,carchi-2002,carchi-PLRE-2002,3,1.098612289,GUTIERREZ CHACON GUILLERMO HUMBERTO                                                                 ,0,3,3,0,27.54880694,0.24188019,0,0,0.333333333,0.388888889,0.083333333,0,0,0.666666667
ecu,2002,carchi,PSC/AN,carchi-2002,carchi-PSC/AN-2002,3,1.098612289,REVELO PAILLACHO SANDRA JANET                                                                       ,1,3,2,-1,29.36079367,1.484293659,0,0,0.333333333,0.388888889,0.083333333,0,-0.333333333,0.666666667
ecu,2002,carchi,MPD/PS-FA,carchi-2002,carchi-MPD/PS-FA-2002,3,1.098612289,URRESTA BURBANO MARCO ANTONIO                                                                       ,0,1,1,0,51.13001366,5.228040326,0,0,0.333333333,0.388888889,0.083333333,0,0,0
ecu,2002,carchi,TD,carchi-2002,carchi-TD-2002,3,1.098612289,VIZCAINO ANDRADE LUIS FELIPE                                                                        ,0,1,1,0,49.48877659,10.69351685,0,1,0.333333333,0.388888889,0.083333333,0,0,0
ecu,2002,carchi,MIC,carchi-2002,carchi-MIC-2002,3,1.098612289,RODRIGUEZ EDGAR IVAN                                                                                ,0,1,1,0,58.94921418,5.762589197,0,0,0.333333333,0.388888889,0.083333333,0,0,0
ecu,2002,carchi,UN-UNO,carchi-2002,carchi-UN-UNO-2002,3,1.098612289,VALLEJO MORILLO MARIA DE LOURDES                                                                    ,1,3,3,0,29.98849546,1.489372508,0,0,0.333333333,0.388888889,0.083333333,0,0,0.666666667
ecu,2002,carchi,MPD/PS-FA,carchi-2002,carchi-MPD/PS-FA-2002,3,1.098612289,VILLACRESES PIN HILARION IGNACIO                                                                    ,0,2,2,0,28.07649323,2.870819472,0,0,0.333333333,0.388888889,0.083333333,0,0,0.333333333
ecu,2002,carchi,PRE/DP-UDC,carchi-2002,carchi-PRE/DP-UDC-2002,3,1.098612289,RODRIGUEZ FREIRE TERESA DE JESUS                                                                    ,1,3,3,0,28.00626714,2.269610706,0,0,0.333333333,0.388888889,0.083333333,0,0,0.666666667
ecu,2002,carchi,MPD/PS-FA,carchi-2002,carchi-MPD/PS-FA-2002,3,1.098612289,CAICEDO MENDEZ LUPE MARGARITA                                                                       ,1,3,3,0,20.79349311,2.126133218,0,0,0.333333333,0.388888889,0.083333333,0,0,0.666666667
ecu,2002,carchi,PSP/MUPP,carchi-2002,carchi-PSP/MUPP-2002,3,1.098612289,CABRERA GUERRERO MAGDALENA GRACIELA                                                                 ,1,2,2,0,33.42485814,1.159247315,0,0,0.333333333,0.388888889,0.083333333,0,0,0.333333333
ecu,2002,carchi,PSP/MUPP,carchi-2002,carchi-PSP/MUPP-2002,3,1.098612289,ORTIZ CEVALLOS MIGUEL ANGEL                                                                         ,0,3,3,0,29.59912136,1.026562381,0,0,0.333333333,0.388888889,0.083333333,0,0,0.666666667
ecu,2002,carchi,PSP/MUPP,carchi-2002,carchi-PSP/MUPP-2002,3,1.098612289,VILLOTA CHALACAN JOSE LITO                                                                          ,0,1,1,0,36.9760205,1.282409406,0,0,0.333333333,0.388888889,0.083333333,0,0,0
ecu,2002,carchi,TD,carchi-2002,carchi-TD-2002,3,1.098612289,TERAN RUIZ ALBA LUCIA                                                                               ,1,3,3,0,24.25373134,5.240737449,0,0,0.333333333,0.388888889,0.083333333,0,0,0.666666667
ecu,2002,carchi,PRE/DP-UDC,carchi-2002,carchi-PRE/DP-UDC-2002,3,1.098612289,PILACUAN ORBE JOSE GERMAN                                                                           ,0,2,2,0,31.9310615,2.587673633,0,0,0.333333333,0.388888889,0.083333333,0,0,0.333333333
ecu,2002,carchi,PRIAN,carchi-2002,carchi-PRIAN-2002,3,1.098612289,URGILES URGILES GLADYS PRIMAVERA                                                                    ,1,3,3,0,29.43334692,4.125295208,0,0,0.333333333,0.388888889,0.083333333,0,0,0.666666667
ecu,2002,carchi,PLRE,carchi-2002,carchi-PLRE-2002,3,1.098612289,GUERRON ALMEIDA NELSON RODRIGO                                                                      ,0,1,1,0,44.54085322,0.391071383,0,0,0.333333333,0.388888889,0.083333333,0,0,0
ecu,2002,carchi,MIC,carchi-2002,carchi-MIC-2002,3,1.098612289,VILLARRUEL BAEZ LUIS FERNANDO                                                                       ,0,3,3,0,20.47019093,2.001066558,0,0,0.333333333,0.388888889,0.083333333,0,0,0.666666667
ecu,2002,carchi,PRIAN,carchi-2002,carchi-PRIAN-2002,3,1.098612289,ORTIZ CARRANCO EDGAR GERARDO                                                                        ,0,1,1,0,40.45386601,5.669900201,0,0,0.333333333,0.388888889,0.083333333,0,0,0
ecu,2002,carchi,UN-UNO,carchi-2002,carchi-UN-UNO-2002,3,1.098612289,ARTURO HERRERA PEDRO LEONARDO FERNANDO                                                              ,0,1,1,0,35.83024415,1.779501765,0,0,0.333333333,0.388888889,0.083333333,0,0,0
ecu,2002,carchi,PLRE,carchi-2002,carchi-PLRE-2002,3,1.098612289,JIMENEZ MONTENEGRO GERMANIA LUCIA                                                                   ,1,2,2,0,27.91033984,0.245054471,0,0,0.333333333,0.388888889,0.083333333,0,0,0.333333333
ecu,2002,carchi,ID,carchi-2002,carchi-ID-2002,3,1.098612289,HERRERA POZO ELSA OLIVA                                                                             ,1,3,3,0,28.27472681,5.125193631,0,0,0.333333333,0.388888889,0.083333333,0,0,0.666666667
ecu,2002,carchi,UN-UNO,carchi-2002,carchi-UN-UNO-2002,3,1.098612289,MACHADO DOMINGUEZ GUIDO ANDRES                                                                      ,0,2,2,0,34.18126039,1.697605323,0,0,0.333333333,0.388888889,0.083333333,0,0,0.333333333
ecu,2002,carchi,TD,carchi-2002,carchi-TD-2002,3,1.098612289,SANDOVAL VILLARREAL IVAN ANTONIO                                                                    ,0,2,2,0,26.25749207,5.673709337,0,0,0.333333333,0.388888889,0.083333333,0,0,0.333333333
ecu,2002,carchi,ID,carchi-2002,carchi-ID-2002,3,1.098612289,RUIZ ENRIQUEZ HUGO MILTON                                                                           ,0,1,1,0,37.08321659,6.721856827,0,0,0.333333333,0.388888889,0.083333333,0,0,0
ecu,2002,carchi,PL,carchi-2002,carchi-PL-2002,3,1.098612289,CADENA ERAZO FLOR MARIA                                                                             ,1,1,1,0,55.19125683,0.961807055,1,0,0.666666667,0.388888889,0.083333333,1,0,0
ecu,2002,carchi,MIC,carchi-2002,carchi-MIC-2002,3,1.098612289,MOSQUERA YANDUN CECILIA DEL CARMEN                                                                  ,1,2,2,0,20.58059488,2.011859113,0,0,0.333333333,0.388888889,0.083333333,0,0,0.333333333
ecu,2002,carchi,PL,carchi-2002,carchi-PL-2002,3,1.098612289,GUEVARA TAPIA MARIA BERNARDA                                                                        ,1,2,2,0,23.3151184,0.406307931,1,0,0.666666667,0.388888889,0.083333333,0,0,0.333333333
ecu,2002,carchi,PSC/AN,carchi-2002,carchi-PSC/AN-2002,3,1.098612289,FLORES GUTIERRES MARCELO RAMIRO                                                                     ,0,2,3,1,26.35941228,1.332563041,0,0,0.333333333,0.388888889,0.083333333,0,0.333333333,0.333333333
ecu,2002,carchi,MPS,carchi-2002,carchi-MPS-2002,3,1.098612289,YEPEZ CABRERA BETXI GERMANIA                                                                        ,1,3,3,0,25.74102964,0.523756317,0,0,0.666666667,0.388888889,0.083333333,0,0,0.666666667
ecu,2002,carchi,PRE/DP-UDC,carchi-2002,carchi-PRE/DP-UDC-2002,3,1.098612289,ROMO MOLINA FELIPE ANDRES                                                                           ,0,1,1,0,40.06267137,3.246654308,0,0,0.333333333,0.388888889,0.083333333,0,0,0
ecu,2002,carchi,PSC/AN,carchi-2002,carchi-PSC/AN-2002,3,1.098612289,ENRIQUEZ ENRIQUEZ WILSON GALO                                                                       ,0,1,1,0,44.27979405,2.238502755,0,0,0.333333333,0.388888889,0.083333333,0,0,0
ecu,2002,carchi,ID,carchi-2002,carchi-ID-2002,3,1.098612289,BURBANO MONTENEGRO FELIX FERNANDO                                                                   ,0,2,2,0,34.6420566,6.279362097,0,0,0.333333333,0.388888889,0.083333333,0,0,0.333333333
ecu,2002,carchi,MPS,carchi-2002,carchi-MPS-2002,3,1.098612289,GUERRA BURBANO WILMA EUGENIA                                                                        ,1,2,2,0,26.30265211,0.535183727,0,0,0.666666667,0.388888889,0.083333333,0,0,0.333333333
ecu,2002,carchi,MPS,carchi-2002,carchi-MPS-2002,3,1.098612289,ROBLES RODRIGUEZ EDMUNDO WILSON                                                                     ,0,1,1,0,47.95631825,0.97577389,0,0,0.666666667,0.388888889,0.083333333,0,0,0
ecu,2002,chimborazo,TSI,chimborazo-2002,chimborazo-TSI-2002,4,1.386294361,BARRENO GUIJARRO DOLORES SUSANA                                                                     ,1,1,2,1,22.6760082,0.341865809,1,0,0.5,0.513157895,0.105263158,1,0.25,0
ecu,2002,chimborazo,PL,chimborazo-2002,chimborazo-PL-2002,4,1.386294361,VERDEZOTO HINOJOSA JOSE REMIGIO                                                                     ,0,1,1,0,41.28292131,0.658226935,0,0,0.5,0.513157895,0.105263158,0,0,0
ecu,2002,chimborazo,PLRE,chimborazo-2002,chimborazo-PLRE-2002,4,1.386294361,FIALLO CAMAÑERO VICTOR ALBERTO                                                                     ,0,2,3,1,23.33580273,0.568058862,0,0,0.5,0.513157895,0.105263158,0,0.25,0.25
ecu,2002,chimborazo,PL,chimborazo-2002,chimborazo-PL-2002,4,1.386294361,ALARCON MOREANO RAQUEL GRIMANEZA                                                                    ,1,4,4,0,15.47907578,0.246802898,0,0,0.5,0.513157895,0.105263158,0,0,0.75
ecu,2002,chimborazo,PSC,chimborazo-2002,chimborazo-PSC-2002,4,1.386294361,HIDALGO MAYORGA MARIELA DE LOS ANGELES                                                              ,1,3,3,0,18.94002167,1.531053884,0,0,0.5,0.513157895,0.105263158,0,0,0.5
ecu,2002,chimborazo,PSC,chimborazo-2002,chimborazo-PSC-2002,4,1.386294361,OQUENDO ANDA ROSA DE LAS MERCEDES                                                                   ,1,4,4,0,18.64363567,1.507094939,0,0,0.5,0.513157895,0.105263158,0,0,0.75
ecu,2002,chimborazo,ID,chimborazo-2002,chimborazo-ID-2002,4,1.386294361,HARO PAEZ GUILLERMO                                                                                 ,0,1,1,0,38.51132686,2.943085912,0,1,0.5,0.513157895,0.105263158,0,0,0
ecu,2002,chimborazo,PLRE,chimborazo-2002,chimborazo-PLRE-2002,4,1.386294361,CAYAMBE PALACIOS SILVIA PAOLA                                                                       ,1,4,4,0,20.44660811,0.497727765,0,0,0.5,0.513157895,0.105263158,0,0,0.75
